Division,MatchDate,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form5Home,Form3Away,Form5Away,FTResult,GF3Home,GA3Home,GF5Home,GA5Home,GF3Away,GA3Away,GF5Away,GA5Away,h_xg,a_xg,league,xG_diff,xg_margin,xg_ratio,rolling_xg_home_5,rolling_xg_away_5
F1,2024-10-20,Montpellier,Marseille,1622.18,1758.97,3.0,3.0,4.0,10.0,A,6.0,8.0,7.0,14.0,4.0,4.0,9.0,5.0,1.75684,3.88109,FRA-Ligue 1,-2.12425,2.12425,0.4526665311377651,1.3726669999999999,1.9204425999999999
SP1,2024-10-20,Barcelona,Sevilla,1886.44,1658.0,6.0,12.0,7.0,10.0,H,6.0,4.0,15.0,6.0,4.0,2.0,6.0,4.0,4.08528,0.599652,ESP-La Liga,3.485628,3.485628,6.812740034653375,3.1466350000000007,0.9833047500000001
D1,2024-10-20,Holstein Kiel,Union Berlin,1561.62,1670.61,2.0,2.0,6.0,10.0,A,6.0,8.0,7.0,16.0,4.0,3.0,5.0,3.0,0.901058,1.2809,GER-Bundesliga,-0.3798419999999999,0.3798419999999999,0.7034563951468538,0.6985746666666666,1.2809
I1,2024-10-20,Empoli,Napoli,1665.45,1796.09,4.0,6.0,7.0,13.0,A,3.0,2.0,4.0,3.0,5.0,1.0,11.0,2.0,1.00465,1.31758,ITA-Serie A,-0.31292999999999993,0.31292999999999993,0.7624958161964996,1.1044284,1.0551638
F1,2024-10-20,Le Havre,Lyon,1551.98,1736.81,0.0,3.0,6.0,10.0,A,1.0,8.0,4.0,11.0,6.0,4.0,10.0,7.0,0.360268,2.76676,FRA-Ligue 1,-2.406492,2.406492,0.1302129096080218,1.5023065,1.556813
I1,2024-10-20,Lecce,Fiorentina,1607.33,1758.68,1.0,5.0,7.0,8.0,A,2.0,6.0,3.0,6.0,4.0,2.0,8.0,7.0,0.223823,2.21676,ITA-Serie A,-1.992937,1.992937,0.10096848510055888,1.3698957500000002,1.6105399999999999
I1,2024-10-20,Venezia,Atalanta,1564.33,1867.0,3.0,3.0,4.0,7.0,A,4.0,4.0,4.0,9.0,8.0,5.0,11.0,11.0,0.881872,1.83371,ITA-Serie A,-0.951838,0.951838,0.48092202097277054,1.2841713333333333,2.2069400000000003
E0,2024-10-21,Nottingham Forest,Crystal Palace,1683.7,1736.3,2.0,6.0,1.0,3.0,H,3.0,4.0,5.0,5.0,1.0,3.0,4.0,6.0,1.88573,0.835001,ENG-Premier League,1.050729,1.050729,2.258353872206294,1.5201021999999997,1.2160758
SP1,2024-10-21,Valencia,Las Palmas,1628.17,1545.02,2.0,5.0,1.0,1.0,A,0.0,3.0,2.0,6.0,2.0,5.0,5.0,10.0,1.94417,1.56861,ESP-La Liga,0.3755599999999999,0.3755599999999999,1.239421373431654,1.233101,1.0870950000000001
I1,2024-10-21,Verona,Monza,1647.33,1654.65,3.0,6.0,1.0,3.0,A,6.0,7.0,9.0,9.0,2.0,5.0,5.0,8.0,0.81446,1.56377,ITA-Serie A,-0.7493100000000001,0.7493100000000001,0.5208307354465583,1.2767206,0.7627653999999999
E0,2024-10-25,Leicester,Nottingham Forest,1658.03,1683.7,6.0,8.0,4.0,8.0,A,6.0,6.0,9.0,9.0,2.0,2.0,5.0,4.0,0.832415,2.54488,ENG-Premier League,-1.712465,1.712465,0.32709387983170923,0.9766578000000002,1.9164255000000001
I1,2024-10-25,Torino,Como,1746.46,1566.46,0.0,4.0,4.0,8.0,H,6.0,9.0,9.0,11.0,5.0,6.0,10.0,10.0,1.56007,1.59554,ITA-Serie A,-0.03546999999999989,0.03546999999999989,0.9777686690595856,1.25036075,1.3121454
F1,2024-10-25,Rennes,Le Havre,1698.21,1551.98,1.0,5.0,0.0,0.0,H,3.0,6.0,7.0,7.0,0.0,9.0,1.0,14.0,1.84154,0.272294,FRA-Ligue 1,1.569246,1.569246,6.763032740226594,1.5341954000000002,0.7805965
I1,2024-10-25,Udinese,Cagliari,1683.7,1598.69,3.0,6.0,7.0,7.0,H,3.0,4.0,6.0,9.0,7.0,5.0,7.0,11.0,1.12881,0.160634,ITA-Serie A,0.9681760000000001,0.9681760000000001,7.027173405546737,1.1954175999999996,1.1930260000000001
E0,2024-10-26,Everton,Fulham,1692.6,1745.25,7.0,8.0,3.0,7.0,D,4.0,1.0,7.0,5.0,4.0,6.0,8.0,8.0,0.884845,1.49531,ENG-Premier League,-0.6104649999999999,0.6104649999999999,0.5917464661197571,1.3107347499999997,1.1346927500000001
SP1,2024-10-26,Real Madrid,Barcelona,1969.73,1886.44,7.0,13.0,6.0,12.0,A,5.0,2.0,12.0,5.0,10.0,5.0,16.0,6.0,1.40359,2.51566,ESP-La Liga,-1.1120700000000001,1.1120700000000001,0.557940835430529,1.2203606666666669,2.5096888
F1,2024-10-26,Lens,Lille,1727.5,1784.98,5.0,7.0,7.0,8.0,A,4.0,2.0,5.0,3.0,5.0,1.0,8.0,5.0,0.865293,1.47637,FRA-Ligue 1,-0.611077,0.611077,0.5860945521146108,2.5915974000000004,1.88196225
I1,2024-10-26,Atalanta,Verona,1867.0,1647.33,7.0,10.0,3.0,3.0,H,8.0,2.0,13.0,7.0,4.0,7.0,7.0,12.0,3.84122,0.22446,ITA-Serie A,3.6167599999999998,3.6167599999999998,17.11308423289569,2.6639760000000003,1.3484572000000001
F1,2024-10-26,Reims,Brest,1681.28,1714.16,6.0,10.0,4.0,7.0,A,8.0,5.0,11.0,7.0,3.0,4.0,6.0,7.0,1.44911,1.64092,FRA-Ligue 1,-0.19181000000000004,0.19181000000000004,0.8831077181655912,1.812405175,1.0229154999999999
SP1,2024-10-26,Las Palmas,Girona,1545.02,1742.21,3.0,4.0,4.0,5.0,H,4.0,6.0,6.0,9.0,3.0,3.0,3.0,5.0,1.24451,1.04715,ESP-La Liga,0.19735999999999998,0.19735999999999998,1.1884723406652908,1.0268614999999999,1.2661326666666668
I1,2024-10-26,Napoli,Lecce,1796.09,1607.33,9.0,13.0,0.0,2.0,H,6.0,1.0,10.0,1.0,0.0,10.0,2.0,12.0,2.53236,0.57038,ITA-Serie A,1.96198,1.96198,4.439769206898547,1.9689525,0.8033445000000001
E0,2024-10-26,Brentford,Ipswich,1730.89,1585.93,4.0,4.0,1.0,3.0,H,7.0,6.0,9.0,11.0,3.0,8.0,4.0,9.0,4.09663,1.65698,ENG-Premier League,2.4396500000000003,2.4396500000000003,2.4723457903259005,2.7690864,1.4955366666666665
E0,2024-10-26,Aston Villa,Bournemouth,1809.55,1702.37,5.0,11.0,6.0,6.0,D,5.0,3.0,11.0,6.0,5.0,2.0,5.0,6.0,1.974,0.328651,ENG-Premier League,1.645349,1.645349,6.006353224687511,1.8711438,1.7228202
I1,2024-10-27,Inter,Juventus,1961.17,1848.74,9.0,10.0,7.0,9.0,D,7.0,4.0,9.0,7.0,5.0,1.0,5.0,1.0,2.82542,2.36179,ITA-Serie A,0.46362999999999976,0.46362999999999976,1.196303991335389,2.7602949999999997,1.7282148
E0,2024-10-27,Arsenal,Liverpool,1981.59,1943.17,6.0,10.0,9.0,12.0,D,7.0,5.0,10.0,7.0,5.0,2.0,8.0,3.0,1.0883,1.35346,ENG-Premier League,-0.26516000000000006,0.26516000000000006,0.8040867080765534,3.005325,2.31541
F1,2024-10-27,Montpellier,Toulouse,1622.18,1636.9,0.0,3.0,1.0,4.0,A,3.0,11.0,6.0,16.0,3.0,5.0,5.0,7.0,0.241419,2.88708,FRA-Ligue 1,-2.645661,2.645661,0.08362044570277037,1.1950467999999999,1.9051844999999998
F1,2024-10-27,Nice,Monaco,1708.96,1809.43,3.0,6.0,7.0,13.0,H,2.0,2.0,10.0,4.0,4.0,2.0,10.0,3.0,1.79435,0.796703,FRA-Ligue 1,0.9976469999999998,0.9976469999999998,2.252216632526007,1.5158,1.9194416000000003
F1,2024-10-27,Strasbourg,Nantes,1645.21,1570.27,4.0,6.0,2.0,3.0,H,5.0,6.0,9.0,10.0,3.0,5.0,5.0,8.0,1.99679,0.761926,FRA-Ligue 1,1.234864,1.234864,2.620710383015696,1.810124,1.0043918
I1,2024-10-27,Fiorentina,Roma,1758.68,1784.64,7.0,10.0,4.0,8.0,H,8.0,1.0,12.0,5.0,3.0,3.0,7.0,4.0,4.56893,0.657353,ITA-Serie A,3.911577,3.911577,6.950486343735643,2.62522325,1.2946628
D1,2024-10-27,Bochum,Bayern Munich,1568.7,1912.3,0.0,1.0,5.0,11.0,A,4.0,10.0,7.0,14.0,8.0,4.0,19.0,5.0,0.205046,3.1499,GER-Bundesliga,-2.9448540000000003,2.9448540000000003,0.065096014128698,1.2715786666666664,3.2010525000000003
SP1,2024-10-27,Getafe,Valencia,1609.01,1628.17,5.0,6.0,1.0,5.0,D,4.0,2.0,5.0,4.0,2.0,6.0,4.0,6.0,2.97825,0.63831,ESP-La Liga,2.33994,2.33994,4.665829039449422,2.03195,0.6710305000000003
E0,2024-10-27,Chelsea,Newcastle United,1848.47,1817.79,4.0,10.0,2.0,5.0,H,6.0,5.0,10.0,5.0,1.0,2.0,4.0,6.0,1.61794,1.74225,ENG-Premier League,-0.12431000000000014,0.12431000000000014,0.9286492015214799,2.2909633333333326,1.601342
E0,2024-10-27,Crystal Palace,Tottenham,1736.3,1817.91,0.0,2.0,6.0,9.0,H,1.0,4.0,3.0,6.0,9.0,4.0,12.0,6.0,0.978611,1.0192,ENG-Premier League,-0.0405890000000001,0.0405890000000001,0.9601746858568624,1.5041264,2.3667975
F1,2024-10-27,Lyon,Auxerre,1736.81,1558.83,9.0,10.0,6.0,6.0,D,8.0,1.0,10.0,4.0,6.0,4.0,8.0,10.0,2.21183,1.0609,FRA-Ligue 1,1.15093,1.15093,2.084859944518857,2.3559640600000002,1.02665525
I1,2024-10-27,Lazio,Genoa,1800.8,1663.71,6.0,9.0,1.0,2.0,H,5.0,4.0,8.0,7.0,3.0,10.0,4.0,13.0,2.9799,0.261739,ITA-Serie A,2.7181610000000003,2.7181610000000003,11.384962176205397,2.287615,0.4724187999999999
I1,2024-10-27,Monza,Venezia,1654.65,1564.33,4.0,5.0,0.0,3.0,D,4.0,3.0,6.0,6.0,2.0,6.0,4.0,10.0,0.903007,0.459902,ITA-Serie A,0.443105,0.443105,1.963472732293549,0.6698474,1.234713
E0,2024-10-27,West Ham,Manchester United,1738.91,1772.52,4.0,5.0,4.0,8.0,H,6.0,6.0,7.0,10.0,2.0,4.0,5.0,4.0,2.99312,2.62598,ENG-Premier League,0.3671399999999996,0.3671399999999996,1.1398102271113155,2.73752675,2.1130017499999996
I1,2024-10-29,Lecce,Verona,1607.33,1647.33,0.0,1.0,3.0,3.0,H,0.0,8.0,2.0,13.0,3.0,10.0,7.0,16.0,1.35273,0.211464,ITA-Serie A,1.141266,1.141266,6.396945120941999,1.4504557500000002,0.9240260000000001
I1,2024-10-29,Cagliari,Bologna,1598.69,1757.48,4.0,7.0,3.0,7.0,A,4.0,5.0,7.0,9.0,3.0,3.0,7.0,6.0,1.18569,0.872307,ITA-Serie A,0.31338299999999986,0.31338299999999986,1.3592561343011869,1.2601902,1.0355070000000002
I1,2024-10-30,Atalanta,Monza,1867.0,1654.65,9.0,10.0,5.0,5.0,H,13.0,2.0,16.0,6.0,6.0,3.0,7.0,7.0,1.65221,0.0805941,ITA-Serie A,1.5716158999999998,1.5716158999999998,20.500129660488042,2.654954,0.55209622
I1,2024-10-30,Venezia,Udinese,1564.33,1683.7,1.0,4.0,6.0,6.0,H,3.0,6.0,6.0,8.0,3.0,1.0,5.0,7.0,2.55368,1.30701,ITA-Serie A,1.24667,1.24667,1.9538320641524825,1.6015485,0.9255696666666667
I1,2024-10-30,Empoli,Inter,1665.45,1961.17,1.0,5.0,7.0,10.0,A,2.0,4.0,4.0,4.0,8.0,6.0,12.0,10.0,0.319674,1.68832,ITA-Serie A,-1.368646,1.368646,0.18934432492399256,0.5903851999999998,1.7209094
I1,2024-10-31,Genoa,Fiorentina,1663.71,1758.68,1.0,1.0,9.0,13.0,A,3.0,10.0,3.0,15.0,13.0,2.0,15.0,3.0,0.848655,0.909048,ITA-Serie A,-0.06039299999999992,0.06039299999999992,0.9335635372790686,0.9255158000000001,1.5860269999999999
I1,2024-10-31,Como,Lazio,1566.46,1800.8,1.0,7.0,6.0,9.0,A,2.0,5.0,8.0,9.0,5.0,2.0,9.0,6.0,1.16312,2.96686,ITA-Serie A,-1.8037400000000001,1.8037400000000001,0.39203724070659185,1.6986233333333332,1.62129622
I1,2024-10-31,Roma,Torino,1784.64,1746.46,1.0,7.0,3.0,6.0,H,2.0,7.0,7.0,8.0,5.0,6.0,10.0,11.0,0.436341,0.189286,ITA-Serie A,0.24705499999999997,0.24705499999999997,2.3051820780085266,1.5644062000000003,1.2978512
SP1,2024-11-01,Alaves,Mallorca,1608.19,1656.79,0.0,0.0,4.0,10.0,H,2.0,7.0,4.0,12.0,2.0,2.0,6.0,4.0,1.43582,0.708287,ESP-La Liga,0.7275330000000001,0.7275330000000001,2.027169738863287,1.41182975,1.0979335
F1,2024-11-01,Lille,Lyon,1810.23,1722.48,7.0,11.0,7.0,10.0,D,4.0,1.0,10.0,4.0,8.0,2.0,12.0,6.0,1.67241,1.58011,FRA-Ligue 1,0.09230000000000005,0.09230000000000005,1.058412984910554,1.6525100000000001,1.5614724
F1,2024-11-01,Monaco,Angers,1797.89,1497.76,4.0,10.0,5.0,6.0,A,3.0,3.0,8.0,5.0,6.0,4.0,8.0,8.0,1.47525,0.50003,FRA-Ligue 1,0.97522,0.97522,2.950317080341019,1.7739142,0.9518992000000001
I1,2024-11-02,Udinese,Juventus,1675.83,1838.69,3.0,6.0,5.0,9.0,A,4.0,4.0,7.0,7.0,7.0,6.0,11.0,7.0,0.573076,1.55533,ITA-Serie A,-0.9822540000000001,0.9822540000000001,0.36845918971588687,1.0868707999999998,1.7845368000000001
SP1,2024-11-02,Girona,Leganes,1726.14,1566.62,3.0,5.0,4.0,6.0,H,2.0,3.0,3.0,4.0,4.0,3.0,6.0,5.0,1.81274,0.320545,ESP-La Liga,1.492195,1.492195,5.655163377487162,1.45421,0.551878
F1,2024-11-02,Brest,Nice,1721.23,1700.69,7.0,10.0,5.0,9.0,A,5.0,2.0,7.0,5.0,4.0,3.0,12.0,3.0,1.02021,1.92085,FRA-Ligue 1,-0.9006399999999999,0.9006399999999999,0.5311239653674336,1.0113544999999997,1.5827246
E0,2024-11-02,Wolverhampton Wanderers,Crystal Palace,1666.71,1744.99,1.0,1.0,3.0,4.0,D,6.0,9.0,8.0,14.0,1.0,2.0,2.0,4.0,1.65018,2.64849,ENG-Premier League,-0.9983099999999998,0.9983099999999998,0.623064227894299,1.5717237499999999,1.2428698
E0,2024-11-02,Newcastle United,Arsenal,1808.85,1969.05,1.0,2.0,4.0,8.0,H,1.0,3.0,3.0,7.0,5.0,5.0,11.0,9.0,0.859715,0.911305,ENG-Premier League,-0.051590000000000025,0.051590000000000025,0.9433878411861657,0.9600479999999997,1.0467382500000002
E0,2024-11-02,Southampton,Everton,1579.82,1708.98,0.0,1.0,5.0,9.0,H,3.0,7.0,5.0,11.0,3.0,1.0,6.0,3.0,0.540345,1.78581,ENG-Premier League,-1.2454649999999998,1.2454649999999998,0.30257681243983825,1.4874234000000004,1.3437294
E0,2024-11-02,Nottingham Forest,West Ham,1711.75,1746.26,7.0,8.0,6.0,7.0,H,5.0,2.0,7.0,5.0,7.0,6.0,8.0,10.0,2.35011,0.132317,ENG-Premier League,2.217793,2.217793,17.761075590622593,1.5009862000000003,0.8173332000000002
D1,2024-11-02,Wolfsburg,Augsburg,1647.22,1622.08,4.0,5.0,6.0,6.0,D,5.0,5.0,10.0,11.0,5.0,5.0,7.0,12.0,1.11324,0.499473,GER-Bundesliga,0.613767,0.613767,2.228824723609237,1.7893333333333332,0.684098
E0,2024-11-02,Ipswich,Leicester,1580.44,1660.33,0.0,2.0,6.0,7.0,D,4.0,10.0,7.0,13.0,5.0,5.0,8.0,10.0,1.33617,2.33858,ENG-Premier League,-1.0024099999999998,1.0024099999999998,0.5713592986516183,1.0811798,1.6047248
D1,2024-11-02,Bayern Munich,Union Berlin,1908.25,1674.53,7.0,11.0,7.0,10.0,H,12.0,3.0,18.0,4.0,5.0,2.0,7.0,4.0,2.76181,0.4664,GER-Bundesliga,2.29541,2.29541,5.921535331184968,1.5871000000000002,0.8736500000000001
I1,2024-11-02,Bologna,Lecce,1756.14,1597.62,5.0,9.0,3.0,3.0,H,4.0,2.0,7.0,4.0,1.0,7.0,1.0,11.0,2.06051,0.771878,ITA-Serie A,1.2886319999999998,1.2886319999999998,2.669472805970884,1.7264744999999997,0.9124775000000002
I1,2024-11-03,Verona,Roma,1617.16,1772.51,0.0,3.0,3.0,7.0,H,1.0,10.0,5.0,14.0,2.0,6.0,5.0,8.0,1.51701,2.38413,ITA-Serie A,-0.8671199999999999,0.8671199999999999,0.6362947338044763,1.2190506,1.5122107999999999
E0,2024-11-03,Manchester United,Chelsea,1777.36,1862.51,4.0,5.0,4.0,10.0,D,3.0,3.0,3.0,6.0,4.0,4.0,11.0,6.0,2.1605,1.21071,ENG-Premier League,0.9497899999999999,0.9497899999999999,1.7844886186711777,1.6140642,1.5818191999999995
F1,2024-11-03,Le Havre,Montpellier,1535.91,1591.69,0.0,0.0,0.0,3.0,H,0.0,7.0,1.0,13.0,2.0,12.0,6.0,16.0,1.7998,0.722691,FRA-Ligue 1,1.077109,1.077109,2.490410852756084,1.3714165,0.66897875
F1,2024-11-03,Auxerre,Rennes,1570.91,1700.22,4.0,7.0,4.0,5.0,H,5.0,6.0,10.0,9.0,3.0,3.0,5.0,7.0,2.39897,0.701873,FRA-Ligue 1,1.6970969999999999,1.6970969999999999,3.417949660480371,2.3330254,1.0689007499999998
F1,2024-11-03,Nantes,Marseille,1562.21,1758.46,1.0,3.0,4.0,7.0,A,2.0,6.0,5.0,9.0,6.0,4.0,9.0,7.0,1.25901,0.876221,FRA-Ligue 1,0.38278899999999993,0.38278899999999993,1.4368618911645676,1.2625015,1.5026948
I1,2024-11-03,Inter,Venezia,1966.08,1573.58,7.0,13.0,4.0,4.0,H,8.0,4.0,14.0,8.0,5.0,6.0,7.0,10.0,3.34539,1.14021,ITA-Serie A,2.2051800000000004,2.2051800000000004,2.934009582436935,2.976495,1.266528
I1,2024-11-03,Napoli,Atalanta,1817.03,1871.33,9.0,15.0,9.0,13.0,A,4.0,0.0,9.0,1.0,10.0,1.0,16.0,3.0,0.611112,1.50982,ITA-Serie A,-0.898708,0.898708,0.40475791501111724,1.6041005000000002,2.0170860000000004
E0,2024-11-03,Tottenham,Aston Villa,1825.84,1830.11,3.0,9.0,5.0,9.0,H,6.0,5.0,12.0,6.0,4.0,2.0,9.0,5.0,2.09751,2.48749,ENG-Premier League,-0.38998,0.38998,0.8432231513601456,2.167373,1.980506
F1,2024-11-03,Toulouse,Reims,1643.33,1659.91,4.0,4.0,3.0,7.0,H,5.0,3.0,6.0,7.0,6.0,6.0,10.0,8.0,0.910081,0.818661,FRA-Ligue 1,0.09142000000000006,0.09142000000000006,1.1116687961576328,1.283451,1.5579658
I1,2024-11-03,Torino,Fiorentina,1731.1,1794.7,3.0,3.0,9.0,13.0,A,3.0,4.0,7.0,10.0,12.0,1.0,14.0,2.0,0.590362,0.523302,ITA-Serie A,0.06706000000000001,0.06706000000000001,1.1281456441105822,1.118361,1.3734819999999999
E0,2024-11-04,Fulham,Brentford,1742.29,1736.28,1.0,7.0,6.0,7.0,H,4.0,7.0,8.0,8.0,10.0,8.0,12.0,12.0,1.43017,0.739231,ENG-Premier League,0.690939,0.690939,1.9346700359291804,2.424102,0.7457195
I1,2024-11-04,Lazio,Cagliari,1815.3,1592.83,6.0,12.0,3.0,7.0,H,8.0,2.0,13.0,5.0,3.0,6.0,7.0,9.0,3.39964,0.274214,ITA-Serie A,3.125426,3.125426,12.397717119778278,2.5544675000000003,0.8931195000000002
I1,2024-11-04,Empoli,Como,1652.45,1553.82,1.0,2.0,1.0,4.0,H,1.0,5.0,2.0,7.0,2.0,7.0,6.0,12.0,0.723897,0.41675,ITA-Serie A,0.307147,0.307147,1.7370012309508556,0.61945,0.9775494
I1,2024-11-07,Genoa,Como,1651.17,1553.82,3.0,4.0,0.0,1.0,D,1.0,4.0,4.0,11.0,1.0,7.0,3.0,11.0,1.03893,1.37361,ITA-Serie A,-0.3346800000000001,0.3346800000000001,0.7563495050636606,0.8638318000000001,0.9208153999999998
D1,2024-11-08,Union Berlin,Freiburg,1674.53,1694.6,4.0,7.0,4.0,7.0,D,3.0,4.0,5.0,6.0,4.0,4.0,5.0,7.0,0.801684,2.66619,GER-Bundesliga,-1.864506,1.864506,0.300685134710904,1.0087769999999996,1.7392440000000002
I1,2024-11-08,Lecce,Empoli,1597.62,1652.45,3.0,3.0,4.0,4.0,D,1.0,2.0,1.0,9.0,2.0,4.0,3.0,7.0,1.41905,0.610497,ITA-Serie A,0.808553,0.808553,2.3244138391935762,1.3341832500000002,0.9161252500000001
F1,2024-11-08,Marseille,Auxerre,1758.46,1570.91,6.0,7.0,7.0,10.0,A,7.0,4.0,8.0,6.0,8.0,3.0,12.0,6.0,2.02831,2.09466,FRA-Ligue 1,-0.06635000000000035,0.06635000000000035,0.9683237526263198,1.7230542500000001,1.3312357499999998
F1,2024-11-09,Strasbourg,Monaco,1646.63,1797.89,3.0,7.0,1.0,7.0,A,5.0,7.0,8.0,9.0,1.0,3.0,5.0,5.0,0.771173,3.42574,FRA-Ligue 1,-2.6545669999999997,2.6545669999999997,0.22511129708871747,1.6466086,2.1414076
SP1,2024-11-09,Villarreal,Alaves,1742.2,1608.19,4.0,10.0,3.0,3.0,H,3.0,4.0,8.0,6.0,3.0,4.0,3.0,9.0,1.44293,0.608571,ESP-La Liga,0.8343590000000001,0.8343590000000001,2.3710095107891918,2.2661249999999997,0.6257913333333333
SP1,2024-11-09,Leganes,Sevilla,1566.62,1668.84,3.0,5.0,3.0,7.0,H,7.0,7.0,8.0,8.0,3.0,7.0,5.0,8.0,1.09319,0.539924,ESP-La Liga,0.5532660000000001,0.5532660000000001,2.0247071352502664,0.8423793333333335,0.5878376666666666
E0,2024-11-09,Liverpool,Aston Villa,1964.46,1830.11,7.0,13.0,4.0,6.0,H,6.0,4.0,9.0,5.0,5.0,6.0,7.0,8.0,2.68196,1.66337,ENG-Premier League,1.01859,1.01859,1.6123642891453562,2.12872,1.77912
I1,2024-11-09,Juventus,Torino,1838.69,1731.1,5.0,9.0,3.0,3.0,H,8.0,6.0,10.0,7.0,1.0,2.0,5.0,8.0,1.57325,0.273931,ITA-Serie A,1.2993190000000001,1.2993190000000001,5.743213644262081,1.67567275,0.9908473999999998
F1,2024-11-09,Lens,Nantes,1719.69,1562.21,3.0,5.0,1.0,2.0,H,2.0,3.0,4.0,5.0,3.0,6.0,5.0,10.0,3.74705,1.49891,FRA-Ligue 1,2.2481400000000002,2.2481400000000002,2.499848223143336,2.2638974000000003,1.2014048
SP1,2024-11-09,Real Madrid,Osasuna,1959.42,1663.24,6.0,10.0,6.0,10.0,H,4.0,5.0,8.0,8.0,4.0,2.0,9.0,5.0,3.27315,0.0678926,ESP-La Liga,3.2052574,3.2052574,48.20999328360847,1.7335580000000002,0.23105019999999984
E0,2024-11-09,Wolverhampton Wanderers,Southampton,1666.71,1579.82,2.0,2.0,3.0,3.0,H,5.0,6.0,9.0,13.0,3.0,4.0,5.0,10.0,0.912781,0.792655,ENG-Premier League,0.12012599999999996,0.12012599999999996,1.151547455642801,1.1953939999999998,1.10224575
E0,2024-11-09,West Ham,Everton,1746.26,1708.98,3.0,7.0,4.0,8.0,D,3.0,8.0,8.0,10.0,3.0,2.0,5.0,3.0,1.1237,0.865983,ENG-Premier League,0.257717,0.257717,1.2975990318527824,2.3172767499999996,1.3871521999999998
E0,2024-11-09,Crystal Palace,Fulham,1744.99,1742.29,4.0,4.0,4.0,7.0,A,3.0,3.0,4.0,6.0,4.0,5.0,7.0,8.0,1.96037,2.25331,ENG-Premier League,-0.29294,0.29294,0.8699953091251051,1.6209804000000005,1.5933424999999999
E0,2024-11-09,Brentford,Bournemouth,1736.28,1733.11,3.0,7.0,7.0,10.0,H,6.0,7.0,12.0,11.0,5.0,2.0,8.0,4.0,1.56474,2.49234,ENG-Premier League,-0.9276,0.9276,0.6278193874754698,2.8059064000000005,1.8394582
D1,2024-11-09,Werder Bremen,Holstein Kiel,1689.08,1545.0,4.0,7.0,3.0,4.0,H,7.0,8.0,11.0,12.0,2.0,4.0,6.0,10.0,2.26129,0.884231,GER-Bundesliga,1.3770589999999998,1.3770589999999998,2.557349202471749,1.0469880000000003,1.7084636666666668
E0,2024-11-10,Chelsea,Arsenal,1862.51,1969.05,4.0,8.0,1.0,7.0,D,4.0,4.0,9.0,7.0,2.0,5.0,9.0,8.0,1.24067,1.9605,ENG-Premier League,-0.71983,0.71983,0.6328331380601183,2.0283899999999995,1.1833657500000003
F1,2024-11-10,Montpellier,Brest,1591.69,1721.23,0.0,0.0,4.0,7.0,H,0.0,9.0,3.0,15.0,3.0,3.0,5.0,6.0,3.03758,1.88669,FRA-Ligue 1,1.1508900000000002,1.1508900000000002,1.6100039699134625,1.5131548,1.237328
F1,2024-11-10,Le Havre,Reims,1535.91,1659.91,3.0,3.0,0.0,6.0,A,1.0,5.0,1.0,10.0,2.0,5.0,9.0,8.0,1.51035,2.69952,FRA-Ligue 1,-1.18917,1.18917,0.5594881462303868,1.3992032,1.8954678
I1,2024-11-10,Monza,Lazio,1660.75,1815.3,1.0,5.0,9.0,12.0,A,2.0,5.0,6.0,6.0,10.0,2.0,12.0,4.0,0.747377,1.17083,ITA-Serie A,-0.4234530000000001,0.4234530000000001,0.6383303824377728,0.8693664999999999,1.51890822
F1,2024-11-10,Rennes,Toulouse,1700.22,1643.33,4.0,4.0,7.0,7.0,A,2.0,5.0,4.0,10.0,5.0,1.0,7.0,5.0,0.31279,1.31564,FRA-Ligue 1,-1.00285,1.00285,0.23774722739713952,1.0819314,1.7872755999999999
I1,2024-11-10,Inter,Napoli,1966.08,1817.03,7.0,13.0,6.0,12.0,D,8.0,4.0,12.0,6.0,3.0,3.0,7.0,4.0,1.47373,1.00611,ITA-Serie A,0.4676199999999999,0.4676199999999999,1.4647787371373537,2.7727375,0.99637825
SP1,2024-11-10,Getafe,Girona,1616.04,1726.14,2.0,6.0,3.0,7.0,A,2.0,3.0,5.0,4.0,4.0,5.0,7.0,7.0,0.220796,0.521025,ESP-La Liga,-0.30022899999999997,0.30022899999999997,0.4237715584251074,1.6697192,1.0798557500000001
E0,2024-11-10,Tottenham,Ipswich,1825.84,1580.44,6.0,9.0,1.0,2.0,A,8.0,3.0,13.0,6.0,4.0,7.0,7.0,13.0,1.75088,2.18392,ENG-Premier League,-0.4330400000000001,0.4330400000000001,0.8017139814123312,1.995263,1.6676325
I1,2024-11-10,Atalanta,Udinese,1871.33,1675.83,9.0,15.0,3.0,6.0,H,11.0,1.0,18.0,2.0,4.0,5.0,5.0,6.0,1.60488,0.90914,ITA-Serie A,0.6957400000000001,0.6957400000000001,1.7652707335825797,2.48579,0.9137426666666667
E0,2024-11-10,Manchester United,Leicester,1777.36,1660.33,4.0,5.0,4.0,7.0,H,4.0,4.0,4.0,7.0,5.0,6.0,8.0,10.0,1.2369,0.417295,ENG-Premier League,0.8196050000000001,0.8196050000000001,2.9640830489628467,1.4529082,1.5167828
D1,2024-11-10,Augsburg,Hoffenheim,1622.08,1666.82,4.0,7.0,4.0,5.0,D,4.0,5.0,6.0,10.0,3.0,3.0,7.0,8.0,0.970329,0.415649,GER-Bundesliga,0.5546800000000001,0.5546800000000001,2.3344857452183327,0.970329,0.39721249999999997
